id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba
52781,175.47428,-2.41235,0.34091,-0.59297,0.7295,12,18.2784,-20.4549,0.11967,5.01941,0.8449,59.4793,0.7699
52817,175.83482,-2.37885,0.6796300000000001,-0.30378,0.6677,12,18.2557,-20.4659,0.11906800000000001,3.93795,1.2357,17.123,0.7585
52863,175.97429,-2.31176,-0.80855,0.39705,0.43428,12,19.6819,-19.7409,0.160218,4.46779,0.9199,-15.9446,0.5526
53117,176.73516999999998,-2.30714,-0.30372,-0.44193999999999994,0.84406,12,18.5557,-20.3656,0.129648,3.4065800000000004,1.4441,-61.3839,0.429
53121,176.76708,-2.2854900000000002,0.44311999999999996,0.12328,0.88795,12,18.5735,-19.7612,0.10084299999999999,3.76045,1.4656,49.9056,0.3861
53175,176.91796000000002,-2.3772599999999997,0.6204,0.17282,0.7650100000000001,12,19.781,-19.7874,0.170276,2.95507,0.4616,28.1354,0.44
53324,177.70317,-2.3725400000000003,0.94355,-0.31672,-0.09692,12,19.5664,-19.9187,0.164446,2.13387,0.5574,-49.6131,0.3451
53429,178.08983,-2.30678,-0.25006999999999996,0.20165999999999998,0.94699,12,19.3734,-19.5818,0.131525,2.03293,1.4552,77.8621,0.6668
53471,178.11171000000002,-2.30242,-0.5414899999999999,0.31089,0.7811100000000001,12,18.8785,-20.3549,0.147955,5.85005,0.7549,8.8455,0.1427
53498,178.30688,-2.46817,0.74487,-0.5073300000000001,0.43333999999999995,12,19.3448,-20.3277,0.17782,2.5827,1.3162,42.5522,0.5228
53501,178.23129,-2.35285,0.86477,-0.42455,-0.26819,12,19.1901,-19.703,0.1281,4.802169999999999,0.5386,64.6971,0.4572
53569,178.54575,-2.34425,0.15513,-0.16507,0.97401,12,18.921,-20.4959,0.15981700000000001,3.88879,1.947,89.145,0.0126
53575,178.49958,-2.39765,0.15639,-0.16741,0.9734,12,19.0822,-20.3307,0.159557,3.34231,0.5991,-34.6323,0.62
53578,178.52508,-2.37278,0.15639,-0.16741,0.9734,12,19.5821,-19.8303,0.15951700000000002,4.28498,0.4702,-4.7874,0.1393
53756,179.4305,-2.45221,0.18893,-0.9214200000000001,0.33955,12,19.7435,-19.9634,0.18038800000000002,3.68879,1.0194,-5.9624,0.2282
53789,179.60392,-2.38301,0.24965,-0.88351,0.39634,12,19.4591,-20.2523,0.180727,2.50895,1.5812,42.4468,0.7437
53884,179.94961999999998,-2.4076400000000002,-0.66893,0.13032,0.7318100000000001,12,19.7509,-20.3776,0.21467600000000003,4.81485,1.2964,-26.7629,0.134
54050,180.59136999999998,-2.4013299999999997,-0.86834,-0.4286,0.24958000000000002,12,19.4126,-20.1168,0.167526,2.9461,0.4654,-80.2993,0.3369
54108,180.75292,-2.28773,-0.39935,0.26939,0.8763299999999999,12,19.2824,-20.4616,0.18318399999999999,3.7946199999999997,0.8238,-50.6784,0.5207
54230,181.69025,-2.31113,0.12838,0.97775,0.16591,12,17.9049,-20.417,0.10029,5.32188,0.6656,-23.3493,0.4051
54279,181.90878999999998,-2.3877599999999997,-0.82725,0.45766,-0.32591,12,19.5601,-20.0965,0.17665,3.2671900000000003,0.4069,63.3037,0.4792
54310,181.93371000000002,-2.33336,-0.82725,0.45766,-0.32591,12,19.7498,-19.9093,0.17683,4.077719999999999,1.9978,28.4088,0.1709
54367,182.32417,-2.4242,-0.32579,-0.16962,0.9301,12,19.4812,-19.9166,0.158546,2.92144,0.9484,-67.5055,0.2963
54391,182.35475,-2.32738,-0.30095,-0.26692,0.9155200000000001,12,19.3671,-20.2771,0.175746,2.73611,1.4248,-36.1735,0.2987
54767,184.02433,-2.4157599999999997,-0.90654,0.30088000000000004,0.29608,12,18.8833,-19.9628,0.125566,2.52446,1.4768,-52.1676,0.1368
54853,184.44546,-2.49534,-0.026869999999999998,0.59888,0.8003899999999999,12,19.3124,-20.0492,0.156149,3.6095800000000002,0.179,51.5763,0.1712
54870,184.49829,-2.30172,0.84546,0.53396,-0.00894,12,19.7694,-18.8276,0.11288800000000002,2.7189,0.3621,20.9687,0.2102
54907,184.78938,-2.40932,0.51615,0.78759,0.33658000000000005,12,19.6779,-20.0045,0.178553,2.64505,0.8941,-82.525,0.4955
54985,185.30733,-2.3481799999999997,-0.8532,-0.20606999999999998,0.47916000000000003,12,19.2249,-19.5488,0.121752,4.73123,0.4165,-44.1953,0.2316
55273,174.67738,-1.94186,-0.67881,0.21445999999999998,0.7023,12,19.023,-20.1934,0.146895,3.9820300000000004,0.6197,58.7055,0.2913
55313,174.87153999999998,-1.9311599999999998,-0.03992,0.9989899999999999,0.02089,12,19.3624,-19.8421,0.14616300000000002,2.5084,1.3147,49.6971,0.6871
55386,175.31825,-2.04261,0.42283000000000004,-0.85845,0.29029,12,19.6936,-19.0521,0.120301,3.5397800000000004,0.532,-19.5371,0.2143
55664,176.40908000000002,-1.90367,-0.09219,0.42663999999999996,0.89971,12,18.6795,-19.8306,0.108753,3.5702199999999995,1.1427,79.0905,0.6677
55935,177.17803999999998,-1.9676200000000001,-0.45768000000000003,0.44388,0.7703899999999999,12,18.6242,-20.2734,0.128344,3.5502,0.9928,19.6561,0.512
55940,177.16279,-1.95623,0.09476,0.28269,0.95452,12,19.7423,-18.6842,0.10491600000000001,2.31093,0.8125,-88.3173,0.8401
55946,177.25404,-1.9616900000000002,-0.008029999999999999,0.28155,0.9595100000000001,12,19.2072,-19.2143,0.10468499999999999,3.07097,0.8878,-43.3384,0.2842
55950,177.15408,-1.8874,0.2285,0.42863,0.87411,12,19.3685,-19.0741,0.105646,4.22201,0.5992,-54.2836,0.1783
55952,177.18617,-1.9108900000000002,0.11400999999999999,0.26685,0.9569700000000001,12,19.3989,-19.0305,0.105046,2.78786,1.8112,-53.7445,0.7275
55972,177.33413000000002,-1.8687599999999998,-0.15020999999999998,0.25698000000000004,0.95467,12,19.2824,-19.1235,0.103984,2.34121,0.5999,-3.3394,0.4426
56114,178.064,-1.93767,-0.30594,0.66442,0.68187,12,19.5167,-20.0145,0.167648,2.31831,1.4754,84.2218,0.6126
56116,178.08292,-2.00122,-0.23144,0.14304,0.9622799999999999,12,18.9033,-20.4063,0.15278,3.74913,0.9793,-12.8886,0.3399
56150,178.08321,-1.99482,-0.30594,0.66442,0.68187,12,19.4244,-20.1062,0.16760799999999998,4.057230000000001,0.9594,-68.72,0.7524
56172,178.23029,-1.92956,-0.03482,0.19397999999999999,0.98039,12,19.0982,-20.1865,0.151187,3.55955,1.0218,73.4414,0.4973
56236,178.42533,-2.0041599999999997,-0.6524399999999999,0.5280100000000001,0.54362,12,19.1533,-20.0545,0.146371,2.36928,0.4206,-81.0757,0.6334
56471,179.46863000000002,-1.99015,0.34920999999999996,0.86918,0.3501,12,18.5819,-20.3873,0.13230899999999998,6.4217900000000006,0.8791,-40.3548,0.147
56700,180.26317,-1.91493,-0.9456600000000001,-0.24763000000000002,0.21070999999999998,12,19.1962,-20.3414,0.168098,2.38283,1.7767,0.011,0.8377
56733,180.40063,-2.02713,-0.15306,0.50653,0.8485299999999999,12,19.484,-18.8656,0.101498,3.0312200000000002,0.8316,25.8427,0.1562
56752,180.46167,-1.98446,-0.15306,0.50653,0.8485299999999999,12,19.2367,-19.1157,0.101617,3.6004400000000003,0.8715,-67.1857,0.633
57047,181.87637,-1.89193,-0.6381399999999999,-0.58016,0.50615,12,19.5069,-19.9003,0.159168,2.8994,0.6666,76.7425,0.5789
57079,181.99783,-2.04528,-0.5988600000000001,-0.6108600000000001,0.5179,12,19.6239,-19.7876,0.159458,2.5579099999999997,0.6432,-6.924,0.2856
57219,182.6545,-2.03634,-0.94837,-0.317,0.01006,12,19.6634,-19.2958,0.131751,3.55504,0.7205,71.4961,0.1272
57231,182.62403999999998,-2.0686,0.48317,0.78445,0.38882,12,19.6715,-19.9994,0.177706,3.8285199999999997,0.8588,-79.2759,0.89
57268,182.67942,-1.91166,-0.9489,-0.31517,-0.01576,12,19.6712,-19.2835,0.1315,4.29686,0.9026,19.2227,0.3279
57331,183.16079,-1.95832,0.57175,-0.71309,0.4057,12,19.3116,-20.3557,0.17744200000000002,2.94584,0.8743,26.5187,0.779
57515,183.89292,-2.04638,-0.04979,0.92817,0.3688,12,19.4346,-19.9965,0.160777,3.9967099999999998,1.1823,0.4756,0.4481
57616,184.55267,-1.98095,-0.0825,0.8642,0.49633999999999995,12,19.7027,-19.7149,0.15986199999999998,4.326280000000001,1.2689,-79.1094,0.2941
57664,184.89713,-1.9197,0.61179,0.71934,0.32904,12,19.6002,-18.8175,0.10451400000000001,2.43456,1.2006,46.335,0.5811
57724,185.11863,-2.03972,-0.41913999999999996,0.25206999999999996,0.87223,12,19.4942,-20.1879,0.17853,3.19862,0.7204,13.9287,0.1975
58112,174.77692,-1.54782,0.9028299999999999,-0.1462,0.40438,12,19.7809,-20.2682,0.207798,3.8645099999999997,0.4519,-80.9009,0.1459
58254,175.69487,-1.6095,0.45011999999999996,0.24159,0.85967,12,19.1815,-20.1046,0.151276,3.04792,0.5894,42.2225,0.3078
58259,175.65187,-1.50266,0.46889,0.30764,0.82795,12,19.3483,-19.9474,0.151887,4.64911,0.753,87.7315,0.2703
58418,176.32379,-1.42936,0.52553,0.57368,0.62826,12,18.3407,-20.0663,0.10403599999999999,3.55009,0.892,78.6929,0.3891
58445,176.34912,-1.4455799999999999,-0.1944,0.0919,0.9766100000000001,12,19.5471,-19.6194,0.143844,4.17214,0.9871,47.4645,0.2258
58467,176.39553999999998,-1.56664,-0.6068,0.37540999999999997,0.7006100000000001,12,19.2385,-19.5219,0.121057,4.01357,0.5274,13.8232,0.2614
58501,176.65158,-1.6254899999999999,0.6336,-0.0204,0.7734,12,18.5367,-20.1639,0.118003,6.62605,0.8693,39.5337,0.807
58554,176.87861999999998,-1.47538,0.06806,0.5717399999999999,0.8176100000000001,12,19.2993,-19.765,0.137755,3.64408,1.5702,40.8727,0.3035
58582,177.09088,-1.59855,-0.02487,0.6821,0.7308399999999999,12,19.5957,-19.4593,0.137214,2.42909,1.7661,-51.1116,0.038
58599,177.10846,-1.53324,0.63812,0.72364,0.26295,12,19.0495,-20.4747,0.16716,3.81209,1.2375,-79.2313,0.7389
58848,178.2355,-1.46434,0.10927,0.5909399999999999,0.79928,12,19.7129,-19.3099,0.135357,2.46145,1.8405,-18.358,0.6771
58899,178.35654,-1.6275700000000002,0.88187,-0.46868999999999994,-0.051410000000000004,12,19.3255,-19.9748,0.152187,5.50922,0.9896,-9.6758,0.6611
59000,178.65438,-1.60457,-0.58765,-0.56688,0.57733,12,19.5744,-20.0157,0.171819,2.71882,0.1412,-29.2583,0.6252
59014,178.71958,-1.5319399999999999,0.49843999999999994,-0.8645700000000001,-0.06383,12,19.1988,-20.4471,0.17586400000000002,4.05938,1.4135,-66.8709,0.5067
59086,178.95025,-1.57711,0.30872,-0.86767,0.38966,12,19.5992,-19.6112,0.146527,3.9039900000000003,0.951,-49.0852,0.4479
59181,179.42328999999998,-1.47894,0.5199,-0.6987899999999999,0.49132,12,18.8428,-20.3824,0.147446,4.18377,0.3397,-79.6429,0.3351
59196,179.50813,-1.44039,0.48376,0.35978000000000004,0.79783,12,19.5706,-19.6702,0.14841700000000002,3.2082599999999997,1.2604,-23.2091,0.4645
59237,179.62454,-1.4659799999999998,0.2509,0.03268,0.96746,12,19.7428,-20.0912,0.190146,3.13964,1.1721,-40.1558,0.3576
59337,180.06728,-1.46109,0.98385,0.0026,0.17899,12,18.0996,-20.4272,0.109537,4.40083,1.195,77.4054,0.3973
59499,180.56987,-1.51142,-0.07412,0.09548999999999999,0.99267,12,19.7596,-19.9534,0.18084,3.23657,0.6514,54.1556,0.8822
59723,181.67129,-1.51184,-0.48253,-0.80737,0.33958,12,19.3741,-20.2574,0.174817,3.19029,0.7166,-67.3605,0.6812
59772,181.78779,-1.50105,-0.28813,-0.9250200000000001,0.24763000000000002,12,19.7359,-18.8354,0.111651,4.8552,0.7575,-71.046,0.4898
59812,182.02678999999998,-1.5799299999999998,0.5365800000000001,-0.7954100000000001,0.28178000000000003,12,19.7053,-20.4125,0.213741,4.06569,1.0604,37.7895,0.2368
59832,182.17675,-1.59524,0.56006,0.25454,0.78838,12,19.3085,-20.383,0.179229,3.4613199999999997,0.2191,51.7027,0.2434
59880,182.41608,-1.50759,-0.34393,-0.8730700000000001,0.34564,12,19.3376,-20.3736,0.18070899999999998,3.0082299999999997,0.4521,78.0014,0.376
60094,183.24241999999998,-1.57321,0.20983000000000002,-0.40219,0.8911899999999999,12,19.431,-19.1939,0.114246,2.9521900000000003,1.6589,-34.5175,0.8187
60189,183.586,-1.5005600000000001,-0.71604,0.6188600000000001,0.32295,12,18.7489,-20.0127,0.121121,6.50784,1.8447,-55.4987,0.6421
60299,184.13579,-1.4996,0.89012,0.25201,0.37971,12,19.5462,-19.0566,0.113168,4.94295,0.3347,28.2746,0.07
60350,184.3345,-1.55784,0.12019,-0.43381000000000003,0.89295,12,19.5584,-18.8446,0.10385599999999999,3.927,1.6922,-11.0738,0.3155
60367,184.47541999999999,-1.51101,0.68703,0.39221,0.61168,12,19.1598,-19.263,0.104746,2.3269900000000003,1.0688,67.5586,0.418
60373,184.51475,-1.5910600000000001,0.70109,0.44803000000000004,0.55474,12,18.552,-19.8695,0.10468599999999999,5.14637,0.7945,-24.4114,0.858
60455,184.86087,-1.60276,0.8976,-0.013340000000000001,0.44061000000000006,12,19.0624,-19.9201,0.13305699999999998,5.119730000000001,1.1372,75.6135,0.8417
60456,184.78763,-1.50791,0.30044,-0.5835199999999999,0.75448,12,19.5075,-20.4755,0.202218,3.6463300000000003,0.8239,69.2747,0.3671
60490,184.96778999999998,-1.60176,0.59077,0.15279,0.7922399999999999,12,19.3331,-19.3968,0.11949100000000001,4.17963,0.6871,-13.5176,0.756
60542,185.18558000000002,-1.57029,0.70422,0.03046,0.70932,12,19.2488,-19.8522,0.139913,4.97481,1.18,0.1553,0.1613
60553,185.22637,-1.48485,0.77036,0.48553,0.41329,12,19.7369,-19.6512,0.157903,2.517,1.5599,-30.8188,0.6845
60563,185.25413,-1.463,0.32215,0.10252,0.9411200000000001,12,18.9278,-19.7742,0.118077,2.7402900000000003,0.8665,27.4752,0.3244
60564,185.33892,-1.49377,0.45797,0.60428,0.652,12,19.0436,-20.1096,0.143035,2.8498,0.8443,-29.5804,0.3111
60592,185.47096000000002,-1.58886,0.41341000000000006,0.65009,0.63756,12,19.0169,-20.129,0.142594,2.51743,1.408,-62.1009,0.677
60622,185.368,-1.60693,0.74753,-0.65151,0.12936,12,19.5156,-20.1511,0.177395,2.6068700000000002,0.8088,-86.7445,0.8587
60820,129.57108,-0.6896399999999999,-0.88256,-0.20209000000000002,0.42456000000000005,9,19.5574,-20.0059,0.16990999999999998,2.37263,0.9422,-17.6222,0.5526
60897,130.47121,-0.64887,-0.01053,-0.9801200000000001,0.19814,9,19.5023,-19.2409,0.120176,5.37364,1.1931,31.5055,0.79
61168,133.00125,-0.63898,0.32053000000000004,-0.12805,0.9385399999999999,9,19.6642,-20.2051,0.192944,3.16225,0.4922,5.313,0.2175
61194,133.123,-0.65883,-0.3923,0.7696,0.5038,9,19.5891,-20.2436,0.19004300000000002,3.78413,0.6329,-71.8437,0.6745
61284,133.70429,-0.72041,0.82291,0.55579,0.11792000000000001,9,19.4984,-19.9016,0.15869,2.23913,1.1017,-77.0929,0.4335
61386,134.15546,-0.7165100000000001,0.39057,-0.561,0.72988,9,18.7282,-19.8471,0.11183900000000001,4.52108,0.8731,45.652,0.2416
61407,134.32825,-0.6319600000000001,-0.81355,-0.08405,0.57538,9,19.2052,-20.3832,0.171702,2.84137,1.6905,45.0579,0.2076
61414,134.22121,-0.6764399999999999,0.42212,-0.54772,0.72237,9,18.8652,-19.7107,0.11186900000000001,5.22015,1.0426,82.5977,0.5216
61560,135.31267,-0.78985,0.49137,-0.57075,0.65788,9,18.153,-20.498,0.11552799999999999,3.25405,1.3967,72.2832,0.3407
61567,135.38088,-0.68658,0.45027,-0.63256,0.6301800000000001,9,19.6284,-19.0251,0.115648,4.68626,0.1533,-55.5104,0.84
61576,135.37028999999998,-0.74453,0.16425,-0.21764,0.96211,9,19.7276,-20.156,0.194089,2.11032,1.4016,15.0927,0.2758
61583,135.32775,-0.78446,0.25551,-0.35686999999999997,0.8985299999999999,9,19.7961,-20.078,0.193328,2.11233,0.3888,72.3843,0.4391
61640,135.66917,-0.73629,-0.6177600000000001,0.17844000000000002,0.76586,9,19.6715,-20.005,0.178117,1.8509400000000003,1.4204,0.2516,0.5983
61681,135.88271,-0.79881,-0.81134,0.35020999999999997,0.46806000000000003,9,19.7848,-18.6167,0.10379300000000001,2.1299900000000003,1.3112,-50.8995,0.6617
61813,136.75628999999998,-0.76949,0.42141999999999996,0.8402,0.34126999999999996,9,19.1205,-20.4844,0.17288599999999998,4.39821,0.7897,63.9349,0.2275
62297,138.70913000000002,-0.72748,-0.09129,-0.69114,0.7169300000000001,9,19.293,-20.2052,0.165352,4.2420800000000005,0.7795,79.3264,0.8651
62717,140.5605,-0.64876,-0.58076,0.14151,0.8016800000000001,9,19.388,-20.3396,0.18194200000000002,2.89242,0.693,-34.5862,0.4893
62906,129.46783,-0.3532,0.10827,-0.6704899999999999,0.73397,9,19.584,-20.4692,0.208144,2.85682,0.6051,64.457,0.3794
63129,130.48875,-0.41266,-0.22634,-0.11263,0.96751,9,19.5631,-20.4973,0.208761,3.44121,0.663,-11.3043,0.408
63136,130.54033,-0.31187,-0.29486999999999997,0.27061999999999997,0.9164200000000001,9,19.5654,-19.7056,0.150315,3.15369,0.6462,-72.3295,0.1587
63280,131.34133,-0.292,-0.72477,0.60646,0.32698,9,19.3584,-19.3772,0.11978699999999999,3.21829,0.3803,6.1632,0.1863
63285,131.37425,-0.32294,0.38123,0.45565,0.8043899999999999,9,19.394,-19.9376,0.154201,3.1093,1.1226,58.6334,0.3852
63288,131.24696,-0.33271999999999996,0.79311,0.57223,-0.20864000000000002,9,19.7105,-19.7698,0.16411900000000001,3.2448799999999998,1.1465,15.3853,0.7379
63318,131.43792,-0.37393000000000004,0.36193000000000003,0.48695,0.79491,9,19.4648,-19.8602,0.153772,2.73474,0.9934,-16.0498,0.6759
63396,131.93687,-0.22430999999999998,0.64075,-0.56835,0.51615,9,19.292,-19.6067,0.128404,1.8790900000000001,1.9528,-52.1162,0.4174
63436,132.15846000000002,-0.27718000000000004,0.42286,0.90092,-0.09767,9,19.0502,-20.3273,0.157195,2.8721,0.6199,23.1421,0.3047
63440,132.20321,-0.30583,0.42286,0.90092,-0.09767,9,19.1787,-20.2006,0.157316,2.24538,0.418,55.5662,0.8779
63524,132.71508,-0.34668000000000004,-0.9749200000000001,0.15966,0.15504,9,19.7205,-19.9769,0.179676,2.61741,1.4031,84.788,0.4851
63725,133.54946,-0.27696,0.9565600000000001,0.12335,0.26415,9,19.6868,-19.7165,0.158907,2.5081,1.2438,89.1272,0.3445
64067,134.97163,-0.38725,0.39545,0.88779,0.23546,9,19.6231,-18.804,0.104941,3.72033,0.7955,-65.8933,0.1538
64211,135.83513,-0.23642,-0.46853999999999996,-0.03721,0.88266,9,19.588,-20.0508,0.175345,1.7417799999999999,1.0507,34.0027,0.7645
64488,137.04612,-0.40857,0.12967,0.99103,0.03235,9,19.7944,-20.3286,0.214192,3.01905,0.4643,-23.1715,0.5441
64514,137.30521000000002,-0.41789,0.89045,0.32649,0.31704,9,18.5572,-20.4685,0.135523,3.65139,0.9096,35.8844,0.6569
64593,137.55425,-0.2173,-0.46658999999999995,-0.86971,-0.16092,9,19.4612,-20.1002,0.169781,3.6119199999999996,0.7423,-52.8217,0.2363
64660,138.03713,-0.38818,-0.9734700000000001,-0.07579,0.21588000000000002,9,19.3285,-19.9819,0.15283,2.4249,0.6674,-56.9961,0.4889
64975,139.39258,-0.37362,-0.46226000000000006,0.42211000000000004,0.77983,9,19.6634,-18.7431,0.10401400000000001,2.98225,0.8895,52.0505,0.3727
65096,139.92629,-0.26636,-0.41378000000000004,0.51173,0.7529399999999999,9,19.005,-20.4267,0.16080999999999998,3.76035,0.78,84.1934,0.5927
65519,129.67866999999998,0.11467000000000001,0.02255,0.34974,0.93658,9,19.7932,-19.7157,0.166096,2.46901,1.745,72.7815,0.4235
65530,129.71508,0.02054,0.0965,0.6056199999999999,0.78988,9,18.5865,-20.3668,0.131423,3.98224,0.9954,-30.2578,0.2526
65561,129.66967,0.06896000000000001,0.60077,-0.45533,0.65708,9,19.5664,-18.9701,0.109992,3.68379,0.4429,31.7358,0.1875
65576,129.75675,0.021580000000000002,0.1474,0.63689,0.75673,9,18.82,-20.1287,0.131164,2.0737,0.4415,75.4213,0.511
65652,129.96204,0.009,-0.30711,-0.3581,0.8817299999999999,9,19.4805,-19.8489,0.154059,2.37527,0.6986,-67.0524,0.6754
65758,130.34425,0.19194,-0.1472,-0.9672,-0.20701,9,19.1627,-20.3147,0.16392400000000001,3.90635,0.4499,-39.5643,0.4316
65943,131.58104,0.0022,-0.16535999999999998,0.97856,-0.12279000000000001,9,19.4092,-20.4509,0.192211,1.7168599999999998,1.8934,65.7998,0.8573
66097,132.52058,0.03631,-0.32664,0.8937,0.30756,9,18.4404,-20.0946,0.109923,3.08358,0.5313,59.2898,0.3651
66195,132.91992,0.10332999999999999,-0.47298,-0.84385,0.25339,9,19.2568,-20.1302,0.157826,3.14452,0.7338,-17.718,0.308
66219,133.23742,0.0669,-0.18024,0.44902,0.87516,9,18.2239,-20.3758,0.113015,4.82871,1.6588,-3.6398,0.2934
66344,133.76254,0.01848,-0.00946,-0.75327,0.65764,9,19.6275,-19.2351,0.126446,2.10224,0.6701,34.6329,0.3602
66479,134.47788,0.01964,-0.94395,0.0512,0.3261,9,19.6338,-18.7947,0.105004,1.51278,1.0699,16.522,0.5976
66755,136.00263,0.08804,-0.9118200000000001,0.22375,0.34426,9,19.5792,-20.0682,0.175976,3.17204,0.4678,-6.9101,0.7387
66797,136.23054,0.18638,-0.9461799999999999,0.22635999999999998,0.23131999999999997,9,18.4532,-19.9277,0.102873,7.05015,1.4307,31.8435,0.1339
66801,136.21428999999998,0.0558,0.76042,0.51105,0.40074,9,19.5376,-20.0868,0.174298,3.27054,1.4951,-16.0407,0.3711
66893,136.70092,0.01278,0.30146,0.71145,0.63479,9,19.4686,-20.334,0.18768800000000002,2.35625,0.7116,15.2682,0.6665
67209,138.54537,0.02487,0.43096,0.72945,0.5312,9,18.7242,-20.4771,0.145967,2.8235799999999998,1.7769,-86.5477,0.3678
67274,138.58778999999998,0.16187,-0.6119600000000001,0.7427199999999999,0.27179000000000003,9,19.334,-20.2188,0.169172,4.05858,0.8548,52.6326,0.3662
67329,138.97396,0.19015,0.9298,-0.2477,0.27223,9,18.9851,-20.0752,0.137523,2.24914,1.4602,56.1625,0.3519
67966,130.31708,0.45586000000000004,-0.26048000000000004,0.64067,0.72228,9,19.3927,-19.2833,0.11676700000000001,1.7386400000000002,0.591,-75.9951,0.6969
67976,130.19128999999998,0.5927100000000001,0.70353,0.26585,0.6590699999999999,9,18.4964,-19.9031,0.103702,6.3067,0.8207,43.1785,0.2152
68040,130.35291999999998,0.47286000000000006,-0.21206,0.62021,0.7552300000000001,9,19.5024,-19.1659,0.11638699999999999,3.03415,1.1868,21.099,0.3365
68125,130.75671,0.44298000000000004,-0.32082,-0.9469,0.021480000000000003,9,19.1264,-20.3143,0.161417,3.42461,0.6157,70.876,0.6072
68135,130.81378999999998,0.46656000000000003,0.78875,0.39152,0.47389,9,19.315,-19.2435,0.11103800000000001,4.35363,0.4972,26.6241,0.7445
68281,131.40429,0.45386000000000004,-0.05466,-0.9251,0.37578,9,19.4963,-20.3955,0.194749,2.65333,0.7811,30.2129,0.8699
68295,131.67311999999998,0.45987,0.4406,0.83473,0.33031,9,18.5166,-20.4331,0.131221,3.14127,1.034,77.3781,0.5239
68302,131.54166999999998,0.44738999999999995,0.50241,0.70686,0.49793999999999994,9,19.3052,-19.6448,0.13123900000000002,3.49234,0.9109,49.1754,0.4621
68338,131.95462,0.43653000000000003,0.19294,0.57863,0.7924399999999999,9,19.2922,-19.3936,0.11726099999999999,2.14208,0.0537,56.8003,0.3965
68379,132.01546000000002,0.43028999999999995,0.19294,0.57863,0.7924399999999999,9,19.2753,-19.4065,0.11706199999999999,3.7604800000000003,0.7117,-54.6791,0.345
68393,132.25342,0.47513999999999995,0.78328,0.11342999999999999,0.61123,9,19.7038,-18.7283,0.105163,4.40615,1.7825,23.6535,0.2253
68461,132.52437,0.44875,0.53946,-0.84201,0.00105,9,19.571,-19.8009,0.156828,2.26214,0.8735,-7.9222,0.3124
